id,favorite_count,retweet_count,date,text,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,breed
835172783151792128,27651,6237,2017-02-24,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12,10,Lola,-,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,border_collie
834931633769889797,11468,1792,2017-02-24,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12,10,Tucker,-,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,soft-coated_wheaten_terrier
834786237630337024,22365,5935,2017-02-23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13,10,Tobi,-,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,border_terrier
834574053763584002,14502,2747,2017-02-23,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13,10,Tobi,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1,golden_retriever
834458053273591808,10183,1818,2017-02-22,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12,10,Chester,-,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,rhodesian_ridgeback
834209720923721728,21837,5202,2017-02-22,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12,10,Wilson,-,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever
834086379323871233,13831,2408,2017-02-21,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12,10,Lipton,-,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,labrador_retriever
833863086058651648,14203,2616,2017-02-21,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10,Bentley,-,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz
833826103416520705,16252,3740,2017-02-20,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10,Charlie,-,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,chihuahua
833722901757046785,21905,3489,2017-02-20,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10,Bronte,-,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,west_highland_white_terrier
833479644947025920,15741,2249,2017-02-20,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10,Poppy,-,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever
833124694597443584,21406,5260,2017-02-19,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12,10,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,cardigan
832998151111966721,14091,2412,2017-02-18,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer
832757312314028032,17831,3947,2017-02-18,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10,Willow,-,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,cardigan
832636094638288896,16811,3044,2017-02-17,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,Orion,-,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,eskimo_dog
832397543355072512,12668,2420,2017-02-17,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,Eevee,-,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,pekinese
832369877331693569,18176,3465,2017-02-16,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,Charlie,-,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie
832273440279240704,11987,2536,2017-02-16,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,pembroke
832032802820481025,18914,5073,2017-02-16,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet
831939777352105988,25458,6681,2017-02-15,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,pomeranian
831911600680497154,29363,7108,2017-02-15,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,Kuyu,-,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound
831670449226514432,11084,1978,2017-02-15,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,Daisy,-,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,pembroke
831650051525054464,7619,2114,2017-02-14,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,Daisy,-,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,eskimo_dog
831552930092285952,9559,2501,2017-02-14,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,Dutch,-,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,chihuahua
831322785565769729,9741,1663,2017-02-14,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10,Pete,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,old_english_sheepdog
831315979191906304,6923,1215,2017-02-14,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10,Gidget,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,briard
831309418084069378,12448,2662,2017-02-14,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,Scooter,-,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,doberman
831262627380748289,12640,2238,2017-02-13,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,Tucker,-,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,cocker_spaniel
830956169170665475,8467,1630,2017-02-13,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,Reggie,-,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz
830583320585068544,71063,18396,2017-02-12,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,Lilly,-,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,labrador_retriever
830097400375152640,10441,3287,2017-02-10,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,Samson,-,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle
829861396166877184,12997,2135,2017-02-10,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10,Mia,-,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,border_terrier
829501995190984704,33737,11597,2017-02-09,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10,Leo,-,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,french_bulldog
829449946868879360,11117,2213,2017-02-08,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11,10,Leo,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,labrador_retriever
829374341691346946,36804,10177,2017-02-08,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,Astrid,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,staffordshire_bullterrier
829141528400556032,26073,8102,2017-02-08,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10,Malcolm,-,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,golden_retriever
829011960981237760,56357,17709,2017-02-07,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10,Dexter,-,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,boxer
828770345708580865,27183,6432,2017-02-07,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13,10,Alfie,-,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,chesapeake_bay_retriever
828708714936930305,38943,12279,2017-02-06,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,10,Fiona,-,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,mexican_hairless
828650029636317184,10106,1472,2017-02-06,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,,-,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,golden_retriever
828409743546925057,6691,1257,2017-02-06,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12,10,Mutt,-,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,toy_poodle
828408677031882754,8132,1404,2017-02-06,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,-,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner
828381636999917570,13438,2427,2017-02-05,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington_terrier
828376505180889089,7855,1163,2017-02-05,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,-,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american_staffordshire_terrier
828372645993398273,13333,3210,2017-02-05,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,-,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute
828011680017821696,11031,2345,2017-02-04,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,-,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american_staffordshire_terrier
827933404142436356,21449,5712,2017-02-04,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,german_shepherd
827653905312006145,16426,3289,2017-02-03,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,-,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie
827600520311402496,7883,1038,2017-02-03,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,-,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,pembroke
827324948884643840,16913,3350,2017-02-03,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,-,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever
827199976799354881,11268,2455,2017-02-02,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,-,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,great_dane
826958653328592898,22994,5485,2017-02-02,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever
826848821049180160,38880,11207,2017-02-01,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,great_pyrenees
826598365270007810,10736,2568,2017-02-01,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,-,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,french_bulldog
826476773533745153,19623,4591,2017-01-31,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,german_shepherd
826240494070030336,14142,2830,2017-01-31,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,Pilot,-,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,french_bulldog
826204788643753985,5206,1021,2017-01-30,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,Pilot,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,labrador_retriever
826115272272650244,16715,3434,2017-01-30,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,-,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,golden_retriever
825829644528148480,13590,2727,2017-01-29,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,-,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,great_pyrenees
825535076884762624,55540,18858,2017-01-29,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,Shikha,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,rottweiler
825147591692263424,19526,5014,2017-01-28,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,-,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,pekinese
825026590719483904,6776,1412,2017-01-27,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,eskimo_dog
824775126675836928,15960,3864,2017-01-27,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,-,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,border_terrier
824663926340194305,10761,1902,2017-01-26,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,-,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,english_setter
824325613288833024,12580,11389,2017-01-25,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,Kona,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,pembroke
823939628516474880,11374,2975,2017-01-24,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,-,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke
823699002998870016,13431,2655,2017-01-24,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,-,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn
823581115634085888,13923,2904,2017-01-23,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,-,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,german_shepherd
823322678127919110,16830,4412,2017-01-23,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,-,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,chihuahua
822975315408461824,18474,3781,2017-01-22,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,-,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,pembroke
822872901745569793,141516,48204,2017-01-21,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,Pablo,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,lakeland_terrier
822859134160621569,14123,2502,2017-01-21,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,-,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois
822610361945911296,15787,3256,2017-01-21,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,Hobbes,-,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel
822489057087389700,19408,7052,2017-01-20,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,-,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,samoyed
822462944365645825,30494,16137,2017-01-20,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,pomeranian
822244816520155136,37475,10838,2017-01-20,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,Paisley,-,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,samoyed
821886076407029760,12154,2574,2017-01-19,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,-,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever
821765923262631936,9015,1829,2017-01-18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever
821522889702862852,8590,1942,2017-01-18,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,-,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,doberman
821407182352777218,12602,4791,2017-01-17,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,irish_setter
821149554670182400,9345,2213,2017-01-17,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,-,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,german_shepherd
821107785811234820,10270,2341,2017-01-16,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,Luca,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,pomeranian
821044531881721856,13562,2519,2017-01-16,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,-,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,old_english_sheepdog
820749716845686786,33784,10921,2017-01-15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,-,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever
820690176645140481,13061,3551,2017-01-15,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,12,10,Sunny,-,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,west_highland_white_terrier
820314633777061888,3574,625,2017-01-14,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,Sunny,-,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,gordon_setter
819952236453363712,5701,1304,2017-01-13,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,american_staffordshire_terrier
819711362133872643,14430,3457,2017-01-13,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Howie,-,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,toy_poodle
819588359383371776,10244,2166,2017-01-12,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,-,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,cardigan
819347104292290561,7740,1331,2017-01-12,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,-,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,rottweiler
819227688460238848,24760,7361,2017-01-11,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,-,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,border_terrier
819004803107983360,92582,40385,2017-01-11,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle
818627210458333184,23810,8206,2017-01-10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,-,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,labrador_retriever
818614493328580609,10587,2847,2017-01-10,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,-,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,chihuahua
818536468981415936,11711,2732,2017-01-09,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,10,Tom,-,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,welsh_springer_spaniel
818259473185828864,11826,2527,2017-01-09,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,-,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer
818145370475810820,13180,2868,2017-01-08,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,-,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever
817827839487737858,55648,29933,2017-01-07,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,-,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel
817777686764523521,11471,2944,2017-01-07,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,doggo,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever
817536400337801217,12658,3345,2017-01-07,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,-,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug
817423860136083457,36733,16519,2017-01-06,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,Ken,-,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,samoyed
817415592588222464,6038,1063,2017-01-06,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,-,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,doberman
